# Created by Octave 5.2.0, Tue Sep 14 16:12:30 2021 UTC <root@0x00>
# name: H
# type: complex matrix
# rows: 51
# columns: 51
 (1,0) (0.27948696241140503,-0.96014948723729765) (0.27948696241140503,0.96014948723729765) (0.98141865027637565,0.19187869316236558) (0.98141865027637565,-0.19187869316236558) (0.20709924347565048,-0.97831993915682514) (0.20709924347565048,0.97831993915682514) (0.9266695302467679,-0.37587708324961033) (0.9266695302467679,0.37587708324961033) (-0.82336972116307083,0.56750533237305067) (-0.82336972116307083,-0.56750533237305067) (0.92303707927988998,0.38471099578053397) (0.92303707927988998,-0.38471099578053397) (-0.69540272309129814,-0.71862024235141597) (-0.69540272309129814,0.71862024235141597) (-0.75550825435792235,-0.6551391284277297) (-0.75550825435792235,0.6551391284277297) (-0.76034209997559932,-0.64952281792458666) (-0.76034209997559932,0.64952281792458666) (-0.76398711758091775,-0.64523149657343959) (-0.76398711758091775,0.64523149657343959) (-0.066848506602560656,-0.99776313680402517) (-0.066848506602560656,0.99776313680402517) (-0.074542141768237341,-0.99721786441108451) (-0.074542141768237341,0.99721786441108451) (0.32028098008161898,0.94732259225564641) (0.32028098008161898,-0.94732259225564641) (0.93798812094661133,-0.34666739818310793) (0.93798812094661133,0.34666739818310793) (-0.65741478365020833,0.75352889940476075) (-0.65741478365020833,-0.75352889940476075) (-0.84168608287967006,0.53996716371153275) (-0.84168608287967006,-0.53996716371153275) (-0.57047600059900649,-0.82131427160409309) (-0.57047600059900649,0.82131427160409309) (0.65203235289563555,0.75819114395868603) (0.65203235289563555,-0.75819114395868603) (-0.25035669372930502,0.96815366853869411) (-0.25035669372930502,-0.96815366853869411) (0.85348221103552846,-0.52112197751189249) (0.85348221103552846,0.52112197751189249) (-0.44981383469710001,-0.89312233994850332) (-0.44981383469710001,0.89312233994850332) (-0.95246721591525318,-0.30464110459136357) (-0.95246721591525318,0.30464110459136357) (0.72356144717544346,0.69025997432951169) (0.72356144717544346,-0.69025997432951169) (0.94974211607938608,-0.3130334054778337) (0.94974211607938608,0.3130334054778337) (-0.59258351789416341,0.80550901566660149) (-0.59258351789416341,-0.80550901566660149)
 (1,0) (0.27948696241140503,0.96014948723729765) (0.27948696241140503,-0.96014948723729765) (0.98141865027637565,-0.19187869316236558) (0.98141865027637565,0.19187869316236558) (0.20709924347565048,0.97831993915682514) (0.20709924347565048,-0.97831993915682514) (0.9266695302467679,0.37587708324961033) (0.9266695302467679,-0.37587708324961033) (-0.82336972116307083,-0.56750533237305067) (-0.82336972116307083,0.56750533237305067) (0.92303707927988998,-0.38471099578053397) (0.92303707927988998,0.38471099578053397) (-0.69540272309129814,0.71862024235141597) (-0.69540272309129814,-0.71862024235141597) (-0.75550825435792235,0.6551391284277297) (-0.75550825435792235,-0.6551391284277297) (-0.76034209997559932,0.64952281792458666) (-0.76034209997559932,-0.64952281792458666) (-0.76398711758091775,0.64523149657343959) (-0.76398711758091775,-0.64523149657343959) (-0.066848506602560656,0.99776313680402517) (-0.066848506602560656,-0.99776313680402517) (-0.074542141768237341,0.99721786441108451) (-0.074542141768237341,-0.99721786441108451) (0.32028098008161898,-0.94732259225564641) (0.32028098008161898,0.94732259225564641) (0.93798812094661133,0.34666739818310793) (0.93798812094661133,-0.34666739818310793) (-0.65741478365020833,-0.75352889940476075) (-0.65741478365020833,0.75352889940476075) (-0.84168608287967006,-0.53996716371153275) (-0.84168608287967006,0.53996716371153275) (-0.57047600059900649,0.82131427160409309) (-0.57047600059900649,-0.82131427160409309) (0.65203235289563555,-0.75819114395868603) (0.65203235289563555,0.75819114395868603) (-0.25035669372930502,-0.96815366853869411) (-0.25035669372930502,0.96815366853869411) (0.85348221103552846,0.52112197751189249) (0.85348221103552846,-0.52112197751189249) (-0.44981383469710001,0.89312233994850332) (-0.44981383469710001,-0.89312233994850332) (-0.95246721591525318,0.30464110459136357) (-0.95246721591525318,-0.30464110459136357) (0.72356144717544346,-0.69025997432951169) (0.72356144717544346,0.69025997432951169) (0.94974211607938608,0.3130334054778337) (0.94974211607938608,-0.3130334054778337) (-0.59258351789416341,-0.80550901566660149) (-0.59258351789416341,0.80550901566660149)
 (1,0) (-0.59258351789416341,0.80550901566660149) (-0.59258351789416341,-0.80550901566660149) (0.27948696241140503,-0.96014948723729765) (0.27948696241140503,0.96014948723729765) (0.98141865027637565,0.19187869316236558) (0.98141865027637565,-0.19187869316236558) (0.20709924347565048,-0.97831993915682514) (0.20709924347565048,0.97831993915682514) (0.9266695302467679,-0.37587708324961033) (0.9266695302467679,0.37587708324961033) (-0.82336972116307083,0.56750533237305067) (-0.82336972116307083,-0.56750533237305067) (0.92303707927988998,0.38471099578053397) (0.92303707927988998,-0.38471099578053397) (-0.69540272309129814,-0.71862024235141597) (-0.69540272309129814,0.71862024235141597) (-0.75550825435792235,-0.6551391284277297) (-0.75550825435792235,0.6551391284277297) (-0.76034209997559932,-0.64952281792458666) (-0.76034209997559932,0.64952281792458666) (-0.76398711758091775,-0.64523149657343959) (-0.76398711758091775,0.64523149657343959) (-0.066848506602560656,-0.99776313680402517) (-0.066848506602560656,0.99776313680402517) (-0.074542141768237341,-0.99721786441108451) (-0.074542141768237341,0.99721786441108451) (0.32028098008161898,0.94732259225564641) (0.32028098008161898,-0.94732259225564641) (0.93798812094661133,-0.34666739818310793) (0.93798812094661133,0.34666739818310793) (-0.65741478365020833,0.75352889940476075) (-0.65741478365020833,-0.75352889940476075) (-0.84168608287967006,0.53996716371153275) (-0.84168608287967006,-0.53996716371153275) (-0.57047600059900649,-0.82131427160409309) (-0.57047600059900649,0.82131427160409309) (0.65203235289563555,0.75819114395868603) (0.65203235289563555,-0.75819114395868603) (-0.25035669372930502,0.96815366853869411) (-0.25035669372930502,-0.96815366853869411) (0.85348221103552846,-0.52112197751189249) (0.85348221103552846,0.52112197751189249) (-0.44981383469710001,-0.89312233994850332) (-0.44981383469710001,0.89312233994850332) (-0.95246721591525318,-0.30464110459136357) (-0.95246721591525318,0.30464110459136357) (0.72356144717544346,0.69025997432951169) (0.72356144717544346,-0.69025997432951169) (0.94974211607938608,-0.3130334054778337) (0.94974211607938608,0.3130334054778337)
 (1,0) (-0.59258351789416341,-0.80550901566660149) (-0.59258351789416341,0.80550901566660149) (0.27948696241140503,0.96014948723729765) (0.27948696241140503,-0.96014948723729765) (0.98141865027637565,-0.19187869316236558) (0.98141865027637565,0.19187869316236558) (0.20709924347565048,0.97831993915682514) (0.20709924347565048,-0.97831993915682514) (0.9266695302467679,0.37587708324961033) (0.9266695302467679,-0.37587708324961033) (-0.82336972116307083,-0.56750533237305067) (-0.82336972116307083,0.56750533237305067) (0.92303707927988998,-0.38471099578053397) (0.92303707927988998,0.38471099578053397) (-0.69540272309129814,0.71862024235141597) (-0.69540272309129814,-0.71862024235141597) (-0.75550825435792235,0.6551391284277297) (-0.75550825435792235,-0.6551391284277297) (-0.76034209997559932,0.64952281792458666) (-0.76034209997559932,-0.64952281792458666) (-0.76398711758091775,0.64523149657343959) (-0.76398711758091775,-0.64523149657343959) (-0.066848506602560656,0.99776313680402517) (-0.066848506602560656,-0.99776313680402517) (-0.074542141768237341,0.99721786441108451) (-0.074542141768237341,-0.99721786441108451) (0.32028098008161898,-0.94732259225564641) (0.32028098008161898,0.94732259225564641) (0.93798812094661133,0.34666739818310793) (0.93798812094661133,-0.34666739818310793) (-0.65741478365020833,-0.75352889940476075) (-0.65741478365020833,0.75352889940476075) (-0.84168608287967006,-0.53996716371153275) (-0.84168608287967006,0.53996716371153275) (-0.57047600059900649,0.82131427160409309) (-0.57047600059900649,-0.82131427160409309) (0.65203235289563555,-0.75819114395868603) (0.65203235289563555,0.75819114395868603) (-0.25035669372930502,-0.96815366853869411) (-0.25035669372930502,0.96815366853869411) (0.85348221103552846,0.52112197751189249) (0.85348221103552846,-0.52112197751189249) (-0.44981383469710001,0.89312233994850332) (-0.44981383469710001,-0.89312233994850332) (-0.95246721591525318,0.30464110459136357) (-0.95246721591525318,-0.30464110459136357) (0.72356144717544346,-0.69025997432951169) (0.72356144717544346,0.69025997432951169) (0.94974211607938608,0.3130334054778337) (0.94974211607938608,-0.3130334054778337)
 (1,0) (0.94974211607938608,-0.3130334054778337) (0.94974211607938608,0.3130334054778337) (-0.59258351789416341,0.80550901566660149) (-0.59258351789416341,-0.80550901566660149) (0.27948696241140503,-0.96014948723729765) (0.27948696241140503,0.96014948723729765) (0.98141865027637565,0.19187869316236558) (0.98141865027637565,-0.19187869316236558) (0.20709924347565048,-0.97831993915682514) (0.20709924347565048,0.97831993915682514) (0.9266695302467679,-0.37587708324961033) (0.9266695302467679,0.37587708324961033) (-0.82336972116307083,0.56750533237305067) (-0.82336972116307083,-0.56750533237305067) (0.92303707927988998,0.38471099578053397) (0.92303707927988998,-0.38471099578053397) (-0.69540272309129814,-0.71862024235141597) (-0.69540272309129814,0.71862024235141597) (-0.75550825435792235,-0.6551391284277297) (-0.75550825435792235,0.6551391284277297) (-0.76034209997559932,-0.64952281792458666) (-0.76034209997559932,0.64952281792458666) (-0.76398711758091775,-0.64523149657343959) (-0.76398711758091775,0.64523149657343959) (-0.066848506602560656,-0.99776313680402517) (-0.066848506602560656,0.99776313680402517) (-0.074542141768237341,-0.99721786441108451) (-0.074542141768237341,0.99721786441108451) (0.32028098008161898,0.94732259225564641) (0.32028098008161898,-0.94732259225564641) (0.93798812094661133,-0.34666739818310793) (0.93798812094661133,0.34666739818310793) (-0.65741478365020833,0.75352889940476075) (-0.65741478365020833,-0.75352889940476075) (-0.84168608287967006,0.53996716371153275) (-0.84168608287967006,-0.53996716371153275) (-0.57047600059900649,-0.82131427160409309) (-0.57047600059900649,0.82131427160409309) (0.65203235289563555,0.75819114395868603) (0.65203235289563555,-0.75819114395868603) (-0.25035669372930502,0.96815366853869411) (-0.25035669372930502,-0.96815366853869411) (0.85348221103552846,-0.52112197751189249) (0.85348221103552846,0.52112197751189249) (-0.44981383469710001,-0.89312233994850332) (-0.44981383469710001,0.89312233994850332) (-0.95246721591525318,-0.30464110459136357) (-0.95246721591525318,0.30464110459136357) (0.72356144717544346,0.69025997432951169) (0.72356144717544346,-0.69025997432951169)
 (1,0) (0.94974211607938608,0.3130334054778337) (0.94974211607938608,-0.3130334054778337) (-0.59258351789416341,-0.80550901566660149) (-0.59258351789416341,0.80550901566660149) (0.27948696241140503,0.96014948723729765) (0.27948696241140503,-0.96014948723729765) (0.98141865027637565,-0.19187869316236558) (0.98141865027637565,0.19187869316236558) (0.20709924347565048,0.97831993915682514) (0.20709924347565048,-0.97831993915682514) (0.9266695302467679,0.37587708324961033) (0.9266695302467679,-0.37587708324961033) (-0.82336972116307083,-0.56750533237305067) (-0.82336972116307083,0.56750533237305067) (0.92303707927988998,-0.38471099578053397) (0.92303707927988998,0.38471099578053397) (-0.69540272309129814,0.71862024235141597) (-0.69540272309129814,-0.71862024235141597) (-0.75550825435792235,0.6551391284277297) (-0.75550825435792235,-0.6551391284277297) (-0.76034209997559932,0.64952281792458666) (-0.76034209997559932,-0.64952281792458666) (-0.76398711758091775,0.64523149657343959) (-0.76398711758091775,-0.64523149657343959) (-0.066848506602560656,0.99776313680402517) (-0.066848506602560656,-0.99776313680402517) (-0.074542141768237341,0.99721786441108451) (-0.074542141768237341,-0.99721786441108451) (0.32028098008161898,-0.94732259225564641) (0.32028098008161898,0.94732259225564641) (0.93798812094661133,0.34666739818310793) (0.93798812094661133,-0.34666739818310793) (-0.65741478365020833,-0.75352889940476075) (-0.65741478365020833,0.75352889940476075) (-0.84168608287967006,-0.53996716371153275) (-0.84168608287967006,0.53996716371153275) (-0.57047600059900649,0.82131427160409309) (-0.57047600059900649,-0.82131427160409309) (0.65203235289563555,-0.75819114395868603) (0.65203235289563555,0.75819114395868603) (-0.25035669372930502,-0.96815366853869411) (-0.25035669372930502,0.96815366853869411) (0.85348221103552846,0.52112197751189249) (0.85348221103552846,-0.52112197751189249) (-0.44981383469710001,0.89312233994850332) (-0.44981383469710001,-0.89312233994850332) (-0.95246721591525318,0.30464110459136357) (-0.95246721591525318,-0.30464110459136357) (0.72356144717544346,-0.69025997432951169) (0.72356144717544346,0.69025997432951169)
 (1,0) (0.72356144717544346,0.69025997432951169) (0.72356144717544346,-0.69025997432951169) (0.94974211607938608,-0.3130334054778337) (0.94974211607938608,0.3130334054778337) (-0.59258351789416341,0.80550901566660149) (-0.59258351789416341,-0.80550901566660149) (0.27948696241140503,-0.96014948723729765) (0.27948696241140503,0.96014948723729765) (0.98141865027637565,0.19187869316236558) (0.98141865027637565,-0.19187869316236558) (0.20709924347565048,-0.97831993915682514) (0.20709924347565048,0.97831993915682514) (0.9266695302467679,-0.37587708324961033) (0.9266695302467679,0.37587708324961033) (-0.82336972116307083,0.56750533237305067) (-0.82336972116307083,-0.56750533237305067) (0.92303707927988998,0.38471099578053397) (0.92303707927988998,-0.38471099578053397) (-0.69540272309129814,-0.71862024235141597) (-0.69540272309129814,0.71862024235141597) (-0.75550825435792235,-0.6551391284277297) (-0.75550825435792235,0.6551391284277297) (-0.76034209997559932,-0.64952281792458666) (-0.76034209997559932,0.64952281792458666) (-0.76398711758091775,-0.64523149657343959) (-0.76398711758091775,0.64523149657343959) (-0.066848506602560656,-0.99776313680402517) (-0.066848506602560656,0.99776313680402517) (-0.074542141768237341,-0.99721786441108451) (-0.074542141768237341,0.99721786441108451) (0.32028098008161898,0.94732259225564641) (0.32028098008161898,-0.94732259225564641) (0.93798812094661133,-0.34666739818310793) (0.93798812094661133,0.34666739818310793) (-0.65741478365020833,0.75352889940476075) (-0.65741478365020833,-0.75352889940476075) (-0.84168608287967006,0.53996716371153275) (-0.84168608287967006,-0.53996716371153275) (-0.57047600059900649,-0.82131427160409309) (-0.57047600059900649,0.82131427160409309) (0.65203235289563555,0.75819114395868603) (0.65203235289563555,-0.75819114395868603) (-0.25035669372930502,0.96815366853869411) (-0.25035669372930502,-0.96815366853869411) (0.85348221103552846,-0.52112197751189249) (0.85348221103552846,0.52112197751189249) (-0.44981383469710001,-0.89312233994850332) (-0.44981383469710001,0.89312233994850332) (-0.95246721591525318,-0.30464110459136357) (-0.95246721591525318,0.30464110459136357)
 (1,0) (0.72356144717544346,-0.69025997432951169) (0.72356144717544346,0.69025997432951169) (0.94974211607938608,0.3130334054778337) (0.94974211607938608,-0.3130334054778337) (-0.59258351789416341,-0.80550901566660149) (-0.59258351789416341,0.80550901566660149) (0.27948696241140503,0.96014948723729765) (0.27948696241140503,-0.96014948723729765) (0.98141865027637565,-0.19187869316236558) (0.98141865027637565,0.19187869316236558) (0.20709924347565048,0.97831993915682514) (0.20709924347565048,-0.97831993915682514) (0.9266695302467679,0.37587708324961033) (0.9266695302467679,-0.37587708324961033) (-0.82336972116307083,-0.56750533237305067) (-0.82336972116307083,0.56750533237305067) (0.92303707927988998,-0.38471099578053397) (0.92303707927988998,0.38471099578053397) (-0.69540272309129814,0.71862024235141597) (-0.69540272309129814,-0.71862024235141597) (-0.75550825435792235,0.6551391284277297) (-0.75550825435792235,-0.6551391284277297) (-0.76034209997559932,0.64952281792458666) (-0.76034209997559932,-0.64952281792458666) (-0.76398711758091775,0.64523149657343959) (-0.76398711758091775,-0.64523149657343959) (-0.066848506602560656,0.99776313680402517) (-0.066848506602560656,-0.99776313680402517) (-0.074542141768237341,0.99721786441108451) (-0.074542141768237341,-0.99721786441108451) (0.32028098008161898,-0.94732259225564641) (0.32028098008161898,0.94732259225564641) (0.93798812094661133,0.34666739818310793) (0.93798812094661133,-0.34666739818310793) (-0.65741478365020833,-0.75352889940476075) (-0.65741478365020833,0.75352889940476075) (-0.84168608287967006,-0.53996716371153275) (-0.84168608287967006,0.53996716371153275) (-0.57047600059900649,0.82131427160409309) (-0.57047600059900649,-0.82131427160409309) (0.65203235289563555,-0.75819114395868603) (0.65203235289563555,0.75819114395868603) (-0.25035669372930502,-0.96815366853869411) (-0.25035669372930502,0.96815366853869411) (0.85348221103552846,0.52112197751189249) (0.85348221103552846,-0.52112197751189249) (-0.44981383469710001,0.89312233994850332) (-0.44981383469710001,-0.89312233994850332) (-0.95246721591525318,0.30464110459136357) (-0.95246721591525318,-0.30464110459136357)
 (1,0) (-0.95246721591525318,-0.30464110459136357) (-0.95246721591525318,0.30464110459136357) (0.72356144717544346,0.69025997432951169) (0.72356144717544346,-0.69025997432951169) (0.94974211607938608,-0.3130334054778337) (0.94974211607938608,0.3130334054778337) (-0.59258351789416341,0.80550901566660149) (-0.59258351789416341,-0.80550901566660149) (0.27948696241140503,-0.96014948723729765) (0.27948696241140503,0.96014948723729765) (0.98141865027637565,0.19187869316236558) (0.98141865027637565,-0.19187869316236558) (0.20709924347565048,-0.97831993915682514) (0.20709924347565048,0.97831993915682514) (0.9266695302467679,-0.37587708324961033) (0.9266695302467679,0.37587708324961033) (-0.82336972116307083,0.56750533237305067) (-0.82336972116307083,-0.56750533237305067) (0.92303707927988998,0.38471099578053397) (0.92303707927988998,-0.38471099578053397) (-0.69540272309129814,-0.71862024235141597) (-0.69540272309129814,0.71862024235141597) (-0.75550825435792235,-0.6551391284277297) (-0.75550825435792235,0.6551391284277297) (-0.76034209997559932,-0.64952281792458666) (-0.76034209997559932,0.64952281792458666) (-0.76398711758091775,-0.64523149657343959) (-0.76398711758091775,0.64523149657343959) (-0.066848506602560656,-0.99776313680402517) (-0.066848506602560656,0.99776313680402517) (-0.074542141768237341,-0.99721786441108451) (-0.074542141768237341,0.99721786441108451) (0.32028098008161898,0.94732259225564641) (0.32028098008161898,-0.94732259225564641) (0.93798812094661133,-0.34666739818310793) (0.93798812094661133,0.34666739818310793) (-0.65741478365020833,0.75352889940476075) (-0.65741478365020833,-0.75352889940476075) (-0.84168608287967006,0.53996716371153275) (-0.84168608287967006,-0.53996716371153275) (-0.57047600059900649,-0.82131427160409309) (-0.57047600059900649,0.82131427160409309) (0.65203235289563555,0.75819114395868603) (0.65203235289563555,-0.75819114395868603) (-0.25035669372930502,0.96815366853869411) (-0.25035669372930502,-0.96815366853869411) (0.85348221103552846,-0.52112197751189249) (0.85348221103552846,0.52112197751189249) (-0.44981383469710001,-0.89312233994850332) (-0.44981383469710001,0.89312233994850332)
 (1,0) (-0.95246721591525318,0.30464110459136357) (-0.95246721591525318,-0.30464110459136357) (0.72356144717544346,-0.69025997432951169) (0.72356144717544346,0.69025997432951169) (0.94974211607938608,0.3130334054778337) (0.94974211607938608,-0.3130334054778337) (-0.59258351789416341,-0.80550901566660149) (-0.59258351789416341,0.80550901566660149) (0.27948696241140503,0.96014948723729765) (0.27948696241140503,-0.96014948723729765) (0.98141865027637565,-0.19187869316236558) (0.98141865027637565,0.19187869316236558) (0.20709924347565048,0.97831993915682514) (0.20709924347565048,-0.97831993915682514) (0.9266695302467679,0.37587708324961033) (0.9266695302467679,-0.37587708324961033) (-0.82336972116307083,-0.56750533237305067) (-0.82336972116307083,0.56750533237305067) (0.92303707927988998,-0.38471099578053397) (0.92303707927988998,0.38471099578053397) (-0.69540272309129814,0.71862024235141597) (-0.69540272309129814,-0.71862024235141597) (-0.75550825435792235,0.6551391284277297) (-0.75550825435792235,-0.6551391284277297) (-0.76034209997559932,0.64952281792458666) (-0.76034209997559932,-0.64952281792458666) (-0.76398711758091775,0.64523149657343959) (-0.76398711758091775,-0.64523149657343959) (-0.066848506602560656,0.99776313680402517) (-0.066848506602560656,-0.99776313680402517) (-0.074542141768237341,0.99721786441108451) (-0.074542141768237341,-0.99721786441108451) (0.32028098008161898,-0.94732259225564641) (0.32028098008161898,0.94732259225564641) (0.93798812094661133,0.34666739818310793) (0.93798812094661133,-0.34666739818310793) (-0.65741478365020833,-0.75352889940476075) (-0.65741478365020833,0.75352889940476075) (-0.84168608287967006,-0.53996716371153275) (-0.84168608287967006,0.53996716371153275) (-0.57047600059900649,0.82131427160409309) (-0.57047600059900649,-0.82131427160409309) (0.65203235289563555,-0.75819114395868603) (0.65203235289563555,0.75819114395868603) (-0.25035669372930502,-0.96815366853869411) (-0.25035669372930502,0.96815366853869411) (0.85348221103552846,0.52112197751189249) (0.85348221103552846,-0.52112197751189249) (-0.44981383469710001,0.89312233994850332) (-0.44981383469710001,-0.89312233994850332)
 (1,0) (-0.44981383469710001,-0.89312233994850332) (-0.44981383469710001,0.89312233994850332) (-0.95246721591525318,-0.30464110459136357) (-0.95246721591525318,0.30464110459136357) (0.72356144717544346,0.69025997432951169) (0.72356144717544346,-0.69025997432951169) (0.94974211607938608,-0.3130334054778337) (0.94974211607938608,0.3130334054778337) (-0.59258351789416341,0.80550901566660149) (-0.59258351789416341,-0.80550901566660149) (0.27948696241140503,-0.96014948723729765) (0.27948696241140503,0.96014948723729765) (0.98141865027637565,0.19187869316236558) (0.98141865027637565,-0.19187869316236558) (0.20709924347565048,-0.97831993915682514) (0.20709924347565048,0.97831993915682514) (0.9266695302467679,-0.37587708324961033) (0.9266695302467679,0.37587708324961033) (-0.82336972116307083,0.56750533237305067) (-0.82336972116307083,-0.56750533237305067) (0.92303707927988998,0.38471099578053397) (0.92303707927988998,-0.38471099578053397) (-0.69540272309129814,-0.71862024235141597) (-0.69540272309129814,0.71862024235141597) (-0.75550825435792235,-0.6551391284277297) (-0.75550825435792235,0.6551391284277297) (-0.76034209997559932,-0.64952281792458666) (-0.76034209997559932,0.64952281792458666) (-0.76398711758091775,-0.64523149657343959) (-0.76398711758091775,0.64523149657343959) (-0.066848506602560656,-0.99776313680402517) (-0.066848506602560656,0.99776313680402517) (-0.074542141768237341,-0.99721786441108451) (-0.074542141768237341,0.99721786441108451) (0.32028098008161898,0.94732259225564641) (0.32028098008161898,-0.94732259225564641) (0.93798812094661133,-0.34666739818310793) (0.93798812094661133,0.34666739818310793) (-0.65741478365020833,0.75352889940476075) (-0.65741478365020833,-0.75352889940476075) (-0.84168608287967006,0.53996716371153275) (-0.84168608287967006,-0.53996716371153275) (-0.57047600059900649,-0.82131427160409309) (-0.57047600059900649,0.82131427160409309) (0.65203235289563555,0.75819114395868603) (0.65203235289563555,-0.75819114395868603) (-0.25035669372930502,0.96815366853869411) (-0.25035669372930502,-0.96815366853869411) (0.85348221103552846,-0.52112197751189249) (0.85348221103552846,0.52112197751189249)
 (1,0) (-0.44981383469710001,0.89312233994850332) (-0.44981383469710001,-0.89312233994850332) (-0.95246721591525318,0.30464110459136357) (-0.95246721591525318,-0.30464110459136357) (0.72356144717544346,-0.69025997432951169) (0.72356144717544346,0.69025997432951169) (0.94974211607938608,0.3130334054778337) (0.94974211607938608,-0.3130334054778337) (-0.59258351789416341,-0.80550901566660149) (-0.59258351789416341,0.80550901566660149) (0.27948696241140503,0.96014948723729765) (0.27948696241140503,-0.96014948723729765) (0.98141865027637565,-0.19187869316236558) (0.98141865027637565,0.19187869316236558) (0.20709924347565048,0.97831993915682514) (0.20709924347565048,-0.97831993915682514) (0.9266695302467679,0.37587708324961033) (0.9266695302467679,-0.37587708324961033) (-0.82336972116307083,-0.56750533237305067) (-0.82336972116307083,0.56750533237305067) (0.92303707927988998,-0.38471099578053397) (0.92303707927988998,0.38471099578053397) (-0.69540272309129814,0.71862024235141597) (-0.69540272309129814,-0.71862024235141597) (-0.75550825435792235,0.6551391284277297) (-0.75550825435792235,-0.6551391284277297) (-0.76034209997559932,0.64952281792458666) (-0.76034209997559932,-0.64952281792458666) (-0.76398711758091775,0.64523149657343959) (-0.76398711758091775,-0.64523149657343959) (-0.066848506602560656,0.99776313680402517) (-0.066848506602560656,-0.99776313680402517) (-0.074542141768237341,0.99721786441108451) (-0.074542141768237341,-0.99721786441108451) (0.32028098008161898,-0.94732259225564641) (0.32028098008161898,0.94732259225564641) (0.93798812094661133,0.34666739818310793) (0.93798812094661133,-0.34666739818310793) (-0.65741478365020833,-0.75352889940476075) (-0.65741478365020833,0.75352889940476075) (-0.84168608287967006,-0.53996716371153275) (-0.84168608287967006,0.53996716371153275) (-0.57047600059900649,0.82131427160409309) (-0.57047600059900649,-0.82131427160409309) (0.65203235289563555,-0.75819114395868603) (0.65203235289563555,0.75819114395868603) (-0.25035669372930502,-0.96815366853869411) (-0.25035669372930502,0.96815366853869411) (0.85348221103552846,0.52112197751189249) (0.85348221103552846,-0.52112197751189249)
 (1,0) (0.85348221103552846,-0.52112197751189249) (0.85348221103552846,0.52112197751189249) (-0.44981383469710001,-0.89312233994850332) (-0.44981383469710001,0.89312233994850332) (-0.95246721591525318,-0.30464110459136357) (-0.95246721591525318,0.30464110459136357) (0.72356144717544346,0.69025997432951169) (0.72356144717544346,-0.69025997432951169) (0.94974211607938608,-0.3130334054778337) (0.94974211607938608,0.3130334054778337) (-0.59258351789416341,0.80550901566660149) (-0.59258351789416341,-0.80550901566660149) (0.27948696241140503,-0.96014948723729765) (0.27948696241140503,0.96014948723729765) (0.98141865027637565,0.19187869316236558) (0.98141865027637565,-0.19187869316236558) (0.20709924347565048,-0.97831993915682514) (0.20709924347565048,0.97831993915682514) (0.9266695302467679,-0.37587708324961033) (0.9266695302467679,0.37587708324961033) (-0.82336972116307083,0.56750533237305067) (-0.82336972116307083,-0.56750533237305067) (0.92303707927988998,0.38471099578053397) (0.92303707927988998,-0.38471099578053397) (-0.69540272309129814,-0.71862024235141597) (-0.69540272309129814,0.71862024235141597) (-0.75550825435792235,-0.6551391284277297) (-0.75550825435792235,0.6551391284277297) (-0.76034209997559932,-0.64952281792458666) (-0.76034209997559932,0.64952281792458666) (-0.76398711758091775,-0.64523149657343959) (-0.76398711758091775,0.64523149657343959) (-0.066848506602560656,-0.99776313680402517) (-0.066848506602560656,0.99776313680402517) (-0.074542141768237341,-0.99721786441108451) (-0.074542141768237341,0.99721786441108451) (0.32028098008161898,0.94732259225564641) (0.32028098008161898,-0.94732259225564641) (0.93798812094661133,-0.34666739818310793) (0.93798812094661133,0.34666739818310793) (-0.65741478365020833,0.75352889940476075) (-0.65741478365020833,-0.75352889940476075) (-0.84168608287967006,0.53996716371153275) (-0.84168608287967006,-0.53996716371153275) (-0.57047600059900649,-0.82131427160409309) (-0.57047600059900649,0.82131427160409309) (0.65203235289563555,0.75819114395868603) (0.65203235289563555,-0.75819114395868603) (-0.25035669372930502,0.96815366853869411) (-0.25035669372930502,-0.96815366853869411)
